id   	 sen_id 	 va_id 	 ori_gold 	 final_gold 	 pred    	 ex_condition  	 worker_decision   	 final_label 	 dataset
2982	328	1885	to the U.S.~AM-DIR~19	to the U.S.~AM-DIR~19	to the U.S.~A2~19	main_workflow	solved by compare	to the U.S.~A2~19	SRL_large_scale
2983	328	1886	under the quota program~AM-LOC~19	under the quota program~AM-LOC~19	under the quota program~AM-LOC~19	main_workflow	solved by compare	under the quota program~AM-LOC~19	SRL_large_scale
2984	1032	5850	he~A0~4	he~A0~4	he~A0~4	main_workflow	solved by filter	he~A0~4	SRL_large_scale
2985	1032	5851	Still it 's possible that the strike could last considerably longer .~A1~4	Still it 's possible that the strike could last considerably longer .~A1~4	Still it 's possible that the strike could last considerably longer .~A1~4	main_workflow	solved by filter	Still it 's possible that the strike could last considerably longer .~A1~4	SRL_large_scale
2986	1032	5852	the strike~A1~13	the strike~A1~13	the strike~A1~13	main_workflow	solved by filter	the strike~A1~13	SRL_large_scale
2987	1032	5853	the strike could last considerably longer~AM-MOD~13	the strike could last considerably longer~AM-MOD~13	the strike could last considerably longer~AM-MOD~13	main_workflow	solved by compare	the strike could last considerably longer~AM-MOD~13	SRL_large_scale
2988	1032	5854	considerably longer~A2~13	considerably longer~A2~13	considerably longer~AM-TMP~13	main_workflow	solved by compare	considerably longer~A2~13	SRL_large_scale
2989	735	4141	She~A1~3	She~A1~3	She~A1~3	main_workflow	solved by compare	She~A1~3	SRL_large_scale
2990	735	4142	for the first eight years~AM-TMP~3	for the first eight years~AM-TMP~3	for the first eight years~AM-TMP~3	main_workflow	solved by compare	for the first eight years~AM-TMP~3	SRL_large_scale
2991	735	4143	by her mother , Rosie , whom she remembers as a loving liar , who realigned history to explain why Lily 's father did n't live with them~A0~3	by her mother , Rosie , whom she remembers as a loving liar , who realigned history to explain why Lily 's father did n't live with them~A0~3	by her mother , Rosie , whom she remembers as a loving liar , who realigned history to explain why Lily 's father did n't live with them~A0~3	main_workflow	solved by fix	by her mother , Rosie , whom she remembers as a loving liar , who realigned history to explain why Lily 's father did n't live with them~A0~3	SRL_large_scale
2992	735	4144	Rosie~A1~19	Rosie~A1~19	Rosie~A1~19	main_workflow	solved by compare	Rosie~A1~19	SRL_large_scale
2993	735	4146	she~A0~19	she~A0~19	she~A0~19	main_workflow	solved by compare	she~A0~19	SRL_large_scale
2994	735	4147	as a loving liar , who realigned history to explain why Lily 's father did n't live with them~A2~19	as a loving liar , who realigned history to explain why Lily 's father did n't live with them~A2~19	as a loving liar , who realigned history to explain why Lily 's father did n't live with them~A2~19	main_workflow	solved by compare	as a loving liar , who realigned history to explain why Lily 's father did n't live with them~A2~19	SRL_large_scale
2995	735	4148	a loving liar , who realigned history to explain why Lily 's father did n't live with them~A0~26	a loving liar , who realigned history to explain why Lily 's father did n't live with them~A0~26	a loving liar , who realigned history to explain why Lily 's father did n't live with them~A0~26	main_workflow	solved by filter	a loving liar , who realigned history to explain why Lily 's father did n't live with them~A0~26	SRL_large_scale
2996	735	4150	history~A1~26	history~A1~26	history~A1~26	main_workflow	solved by compare	history~A1~26	SRL_large_scale
2997	735	4151	to explain why Lily 's father did n't live with them~AM-PNC~26	to explain why Lily 's father did n't live with them~AM-PNC~26	to explain why Lily 's father did n't live with them~AM-PNC~26	main_workflow	solved by compare	to explain why Lily 's father did n't live with them~AM-PNC~26	SRL_large_scale
2998	735	4153	why Lily 's father did n't live with them~A1~29	why Lily 's father did n't live with them~A1~29	why Lily 's father did n't live with them~A1~29	main_workflow	solved by filter	why Lily 's father did n't live with them~A1~29	SRL_large_scale
2999	735	4155	Lily 's father~A0~36	Lily 's father~A0~36	Lily 's father~A0~36	main_workflow	solved by filter	Lily 's father~A0~36	SRL_large_scale
3000	735	4156	n't~AM-NEG~36	n't~AM-NEG~36	n't~AM-NEG~36	main_workflow	solved by compare	n't~AM-NEG~36	SRL_large_scale
3001	735	4157	with them~AM-MNR~36	with them~AM-MNR~36	with them~AM-MNR~36	main_workflow	solved by compare	with them~AM-MNR~36	SRL_large_scale
3002	1542	8826	Still~AM-DIS~7	Still~AM-DIS~7	Still~AM-TMP~7	main_workflow	solved by fix	Still~AM-DIS~7	SRL_large_scale
3003	1542	8827	some industry giants~A1~7	some industry giants~A1~7	some industry giants~A1~7	main_workflow	solved by compare	some industry giants~A1~7	SRL_large_scale
3004	1542	8830	continuing gains~A1~9	continuing gains~A1~9	continuing gains~A1~9	main_workflow	solved by compare	continuing gains~A1~9	SRL_large_scale
3005	2010	11422	Poquet~A0~3	Poquet~A0~3	Poquet~A0~3	main_workflow	solved by filter	Poquet~A0~3	SRL_large_scale
3006	2010	11423	to avoid the `` gadget '' label~A1~3	to avoid the `` gadget '' label~A1~3	to avoid the `` gadget '' label~A1~3	main_workflow	solved by compare	to avoid the `` gadget '' label~A1~3	SRL_large_scale
3007	2010	11424	the `` gadget '' label~A1~5	the `` gadget '' label~A1~5	the `` gadget '' label~A1~5	main_workflow	solved by filter	the `` gadget '' label~A1~5	SRL_large_scale
3008	2010	11425	Poquet~A0~12	Poquet~A0~12	Poquet~A0~12	main_workflow	solved by filter	Poquet~A0~12	SRL_large_scale
3009	2010	11427	with the tag line , `` The Poquet PC -- a Very Big Computer~A2~12	with the tag line , `` The Poquet PC -- a Very Big Computer~A2~12	with the tag line , `` The Poquet PC -- a Very Big Computer~A2~12	main_workflow	solved by fix	with the tag line , `` The Poquet PC -- a Very Big Computer~A2~12	SRL_large_scale
3010	2550	14264	he~A0~10	he~A0~10	he~A0~10	main_workflow	solved by compare	he~A0~10	SRL_large_scale
3011	2550	14265	yet~AM-TMP~10	yet~AM-TMP~10	yet~AM-DIS~10	main_workflow	solved by compare	yet~AM-DIS~10	SRL_large_scale
3012	2550	14266	in fascinated horror~AM-MNR~10	in fascinated horror~AM-MNR~10	in fascinated horror~A1~10	main_workflow	solved by compare	in fascinated horror~AM-MNR~10	SRL_large_scale
3013	1463	8377	But~AM-DIS~4	But~AM-DIS~4	But~AM-DIS~4	main_workflow	solved by filter	But~AM-DIS~4	SRL_large_scale
3014	1463	8378	securities analysts~A0~4	securities analysts~A0~4	securities analysts~A0~4	main_workflow	solved by filter	securities analysts~A0~4	SRL_large_scale
3015	1463	8379	Phillips will be among the companies hard - hit by weak chemical prices and will probably post a drop in third - quarter earnings~A1~4	Phillips will be among the companies hard - hit by weak chemical prices and will probably post a drop in third - quarter earnings~A1~4	Phillips will be among the companies hard - hit by weak chemical prices and will probably post a drop in third - quarter earnings~A1~4	main_workflow	solved by compare	Phillips will be among the companies hard - hit by weak chemical prices and will probably post a drop in third - quarter earnings~A1~4	SRL_large_scale
3016	1463	8380	will probably post a drop in third - quarter earnings~AM-MOD~21	will probably post a drop in third - quarter earnings~AM-MOD~21	will probably post a drop in third - quarter earnings~AM-MOD~21	main_workflow	solved by compare	will probably post a drop in third - quarter earnings~AM-MOD~21	SRL_large_scale
3017	1463	8382	a drop in third - quarter earnings~A1~21	a drop in third - quarter earnings~A1~21	a drop in third - quarter earnings~A1~21	main_workflow	solved by filter	a drop in third - quarter earnings~A1~21	SRL_large_scale
3018	1592	9079	Last term alone~AM-TMP~5	Last term alone~AM-TMP~5	Last term alone~AM-TMP~5	main_workflow	solved by compare	Last term alone~AM-TMP~5	SRL_large_scale
3019	1592	9080	he~A0~5	he~A0~5	he~A0~5	main_workflow	solved by compare	he~A0~5	SRL_large_scale
3020	1592	9081	52 dissenting votes~A1~5	52 dissenting votes~A1~5	52 dissenting votes~A1~5	main_workflow	solved by filter	52 dissenting votes~A1~5	SRL_large_scale
3021	1592	9082	in 133 decisions~AM-LOC~5	in 133 decisions~AM-LOC~5	in 133 decisions~AM-LOC~5	main_workflow	solved by fix	in 133 decisions~AM-LOC~5	SRL_large_scale
3022	1695	9710	Poquet Computer Corp.~A0~8	Poquet Computer Corp.~A0~8	Poquet Computer Corp.~A0~8	main_workflow	solved by compare	Poquet Computer Corp.~A0~8	SRL_large_scale
3023	1695	9711	meanwhile~AM-TMP~8	meanwhile~AM-TMP~8	meanwhile~AM-TMP~8	main_workflow	solved by compare	meanwhile~AM-TMP~8	SRL_large_scale
3024	1695	9712	a much more sophisticated palmtop that can run Lotus 1-2-3 and other sophisticated software programs , but costs five times as much~A1~8	a much more sophisticated palmtop that can run Lotus 1-2-3 and other sophisticated software programs , but costs five times as much~A1~8	a much more sophisticated palmtop that can run Lotus 1-2-3 and other sophisticated software programs , but costs five times as much~A1~8	main_workflow	solved by compare	a much more sophisticated palmtop that can run Lotus 1-2-3 and other sophisticated software programs , but costs five times as much~A1~8	SRL_large_scale
3025	1695	9713	a much more sophisticated palmtop that can run Lotus 1-2-3 and other sophisticated software programs , but costs five times as much~A0~16	a much more sophisticated palmtop that can run Lotus 1-2-3 and other sophisticated software programs , but costs five times as much~A0~16	a much more sophisticated palmtop that can run Lotus 1-2-3 and other sophisticated software programs , but costs five times as much~A0~16	main_workflow	solved by filter	a much more sophisticated palmtop that can run Lotus 1-2-3 and other sophisticated software programs , but costs five times as much~A0~16	SRL_large_scale
3026	1695	9715	that can run Lotus 1-2-3 and other sophisticated software programs , but costs five times as much~AM-MOD~16	that can run Lotus 1-2-3 and other sophisticated software programs , but costs five times as much~AM-MOD~16	that can run Lotus 1-2-3 and other sophisticated software programs , but costs five times as much~AM-MOD~16	main_workflow	solved by fix	that can run Lotus 1-2-3 and other sophisticated software programs , but costs five times as much~AM-MOD~16	SRL_large_scale
3027	1695	9716	Lotus 1-2-3 and other sophisticated software programs~A1~16	Lotus 1-2-3 and other sophisticated software programs~A1~16	Lotus 1-2-3 and other sophisticated software programs~A1~16	main_workflow	solved by compare	Lotus 1-2-3 and other sophisticated software programs~A1~16	SRL_large_scale
3028	1695	9717	a much more sophisticated palmtop that can run Lotus 1-2-3 and other sophisticated software programs , but costs five times as much~A1~26	a much more sophisticated palmtop that can run Lotus 1-2-3 and other sophisticated software programs , but costs five times as much~A1~26	a much more sophisticated palmtop that can run Lotus 1-2-3 and other sophisticated software programs , but costs five times as much~A1~26	main_workflow	solved by compare	a much more sophisticated palmtop that can run Lotus 1-2-3 and other sophisticated software programs , but costs five times as much~A1~26	SRL_large_scale
3029	1695	9719	five times as much~A2~26	five times as much~A2~26	five times as much~A2~26	main_workflow	solved by compare	five times as much~A2~26	SRL_large_scale
3030	1619	9248	the ability of real estate owners to escape taxes by swapping one piece of property for another instead of selling it for cash~A1~2	the ability of real estate owners to escape taxes by swapping one piece of property for another instead of selling it for cash~A1~2	the ability of real estate owners to escape taxes by swapping one piece of property for another instead of selling it for cash~A1~2	main_workflow	solved by compare	the ability of real estate owners to escape taxes by swapping one piece of property for another instead of selling it for cash~A1~2	SRL_large_scale
3031	1619	9249	taxes~A1~10	taxes~A1~10	taxes~A1~10	main_workflow	solved by filter	taxes~A1~10	SRL_large_scale
3032	1619	9250	by swapping one piece of property for another instead of selling it for cash~AM-MNR~10	by swapping one piece of property for another instead of selling it for cash~AM-MNR~10	by swapping one piece of property for another instead of selling it for cash~AM-MNR~10	main_workflow	solved by compare	by swapping one piece of property for another instead of selling it for cash~AM-MNR~10	SRL_large_scale
